date,neighborhood,city,cases
2020-03-12,Westlake Village,NA,NA
2020-03-13,Westlake Village,NA,NA
2020-03-14,Westlake Village,NA,NA
2020-03-15,Westlake Village,NA,NA
2020-03-16,Westlake Village,NA,NA
2020-03-17,Westlake Village,NA,NA
2020-03-18,Westlake Village,NA,NA
2020-03-19,Westlake Village,NA,NA
2020-03-20,Westlake Village,NA,NA
2020-03-21,Westlake Village,NA,NA
2020-03-22,Westlake Village,NA,NA
2020-03-23,Westlake Village,NA,NA
2020-03-24,Westlake Village,NA,NA
2020-03-25,Westlake Village,NA,NA
2020-03-26,Westlake Village,NA,NA
2020-03-27,Westlake Village,City of Westlake Village,0
2020-03-10,Westmont,NA,NA
2020-03-11,Westmont,NA,NA
2020-03-12,Westmont,NA,NA
2020-03-13,Westmont,NA,NA
2020-03-14,Westmont,NA,NA
2020-03-15,Westmont,NA,NA
2020-03-16,Westmont,NA,NA
2020-03-17,Westmont,NA,NA
2020-03-18,Westmont,NA,NA
2020-03-19,Westmont,NA,NA
2020-03-20,Westmont,NA,NA
2020-03-21,Westmont,NA,NA
2020-03-22,Westmont,NA,NA
2020-03-23,Westmont,NA,NA
2020-03-24,Westmont,NA,NA
2020-03-25,Westmont,NA,NA
2020-03-26,Westmont,NA,NA
2020-03-27,Westmont,NA,NA
2020-03-10,Westwood,NA,NA
2020-03-11,Westwood,NA,NA
2020-03-12,Westwood,NA,NA
2020-03-13,Westwood,NA,NA
2020-03-14,Westwood,NA,NA
2020-03-15,Westwood,NA,NA
2020-03-16,Westwood,NA,NA
2020-03-17,Westwood,NA,NA
2020-03-18,Westwood,NA,NA
2020-03-19,Westwood,Westwood,2
2020-03-20,Westwood,Westwood --,5
2020-03-21,Westwood,Westwood,5
2020-03-22,Westwood,Westwood,5
2020-03-23,Westwood,Westwood,6
2020-03-24,Westwood,Westwood,6
2020-03-25,Westwood,Westwood,9
2020-03-26,Westwood,Westwood,11
2020-03-27,Westwood,Los Angeles,16
2020-03-10,Whittier,NA,NA
2020-03-11,Whittier,NA,NA
2020-03-12,Whittier,NA,NA
2020-03-13,Whittier,NA,NA
2020-03-14,Whittier,NA,NA
2020-03-15,Whittier,NA,NA
2020-03-16,Whittier,NA,NA
2020-03-17,Whittier,NA,NA
2020-03-18,Whittier,NA,NA
2020-03-19,Whittier,Whittier --,2
2020-03-20,Whittier,Whittier --,2
2020-03-21,Whittier,Whittier,2
2020-03-22,Whittier,Whittier,2
2020-03-23,Whittier,Whittier,2
2020-03-24,Whittier,Whittier,3
2020-03-25,Whittier,Whittier,3
2020-03-26,Whittier,Whittier*,3
2020-03-27,Whittier,City of Whittier,4
2020-03-27,Whittier,Unincorporated,0
2020-03-10,Whittier Narrows,NA,NA
2020-03-11,Whittier Narrows,NA,NA
2020-03-12,Whittier Narrows,NA,NA
2020-03-13,Whittier Narrows,NA,NA
2020-03-14,Whittier Narrows,NA,NA
2020-03-15,Whittier Narrows,NA,NA
2020-03-16,Whittier Narrows,NA,NA
2020-03-17,Whittier Narrows,NA,NA
2020-03-18,Whittier Narrows,NA,NA
2020-03-19,Whittier Narrows,NA,NA
2020-03-20,Whittier Narrows,NA,NA
2020-03-21,Whittier Narrows,NA,NA
2020-03-22,Whittier Narrows,NA,NA
2020-03-23,Whittier Narrows,NA,NA
2020-03-24,Whittier Narrows,NA,NA
2020-03-25,Whittier Narrows,NA,NA
2020-03-26,Whittier Narrows,NA,NA
2020-03-27,Whittier Narrows,NA,NA
2020-03-10,Willowbrook,NA,NA
2020-03-11,Willowbrook,NA,NA
2020-03-12,Willowbrook,NA,NA
2020-03-13,Willowbrook,NA,NA
2020-03-14,Willowbrook,NA,NA
2020-03-15,Willowbrook,NA,NA
2020-03-16,Willowbrook,NA,NA
2020-03-17,Willowbrook,NA,NA
2020-03-18,Willowbrook,NA,NA
2020-03-19,Willowbrook,NA,NA
2020-03-20,Willowbrook,NA,NA
2020-03-21,Willowbrook,NA,NA
2020-03-22,Willowbrook,NA,NA
2020-03-23,Willowbrook,NA,NA
2020-03-24,Willowbrook,Willowbrook,1
2020-03-25,Willowbrook,Willowbrook,1
2020-03-26,Willowbrook,Willowbrook*,1
2020-03-27,Willowbrook,Unincorporated,1
2020-03-10,Wilmington,NA,NA
2020-03-11,Wilmington,NA,NA
2020-03-12,Wilmington,NA,NA
2020-03-13,Wilmington,NA,NA
2020-03-14,Wilmington,NA,NA
2020-03-15,Wilmington,NA,NA
2020-03-16,Wilmington,NA,NA
2020-03-17,Wilmington,NA,NA
2020-03-18,Wilmington,NA,NA
2020-03-19,Wilmington,NA,NA
2020-03-20,Wilmington,NA,NA
2020-03-21,Wilmington,NA,NA
2020-03-22,Wilmington,Wilmington,1
2020-03-23,Wilmington,Wilmington,3
2020-03-24,Wilmington,Wilmington,4
2020-03-25,Wilmington,Wilmington,4
2020-03-26,Wilmington,Wilmington,5
2020-03-27,Wilmington,Los Angeles,5
2020-03-10,Windsor Square,NA,NA
2020-03-11,Windsor Square,NA,NA
2020-03-12,Windsor Square,NA,NA
2020-03-13,Windsor Square,NA,NA
2020-03-14,Windsor Square,NA,NA
2020-03-15,Windsor Square,NA,NA
2020-03-16,Windsor Square,NA,NA
2020-03-17,Windsor Square,NA,NA
2020-03-18,Windsor Square,NA,NA
2020-03-19,Windsor Square,NA,NA
2020-03-20,Windsor Square,NA,NA
2020-03-21,Windsor Square,NA,NA
2020-03-22,Windsor Square,NA,NA
2020-03-23,Windsor Square,NA,NA
2020-03-24,Windsor Square,NA,NA
2020-03-25,Windsor Square,NA,NA
2020-03-26,Windsor Square,NA,NA
2020-03-27,Windsor Square,NA,NA
2020-03-10,Winnetka,NA,NA
2020-03-11,Winnetka,NA,NA
2020-03-12,Winnetka,NA,NA
2020-03-13,Winnetka,NA,NA
2020-03-14,Winnetka,NA,NA
2020-03-15,Winnetka,NA,NA
2020-03-16,Winnetka,NA,NA
2020-03-17,Winnetka,NA,NA
2020-03-18,Winnetka,NA,NA
2020-03-19,Winnetka,NA,NA
2020-03-20,Winnetka,Winnetka --,1
2020-03-21,Winnetka,Winnetka,1
2020-03-22,Winnetka,Winnetka,1
2020-03-23,Winnetka,Winnetka,1
2020-03-24,Winnetka,Winnetka,2
2020-03-25,Winnetka,Winnetka,3
2020-03-26,Winnetka,Winnetka*,5
2020-03-27,Winnetka,Los Angeles,3
2020-03-10,Woodland Hills,NA,NA
2020-03-11,Woodland Hills,NA,NA
2020-03-12,Woodland Hills,NA,NA
2020-03-13,Woodland Hills,NA,NA
2020-03-14,Woodland Hills,NA,NA
2020-03-15,Woodland Hills,NA,NA
2020-03-16,Woodland Hills,NA,NA
2020-03-17,Woodland Hills,Woodland Hills --,2
2020-03-18,Woodland Hills,Los Angeles,3
2020-03-19,Woodland Hills,Woodland Hills --,3
2020-03-20,Woodland Hills,Woodland Hills,4
2020-03-21,Woodland Hills,Woodland Hills,5
2020-03-22,Woodland Hills,Woodland Hills,5
2020-03-23,Woodland Hills,Woodland Hills,7
2020-03-24,Woodland Hills,Woodland Hills,8
2020-03-25,Woodland Hills,Woodland Hills,11
2020-03-26,Woodland Hills,Woodland Hills,13
2020-03-27,Woodland Hills,Los Angeles,14
